Index,Variable
2386,getNucleusMaxR
2397,getNucleusMaxR
2412,getNucleusMaxR
1230,getNucleusMinR
1265,getNucleusMinR
1293,getNucleusMinR
1665,getNucleusMinR
1682,getNucleusMinR
1844,getNucleusMinR
1916,getNucleusMinR
2368,getNucleusMinR
4,getNucleusPerim
14,getNucleusPerim
17,getNucleusPerim
21,getNucleusPerim
22,getNucleusPerim
39,getNucleusPerim
41,getNucleusPerim
54,getNucleusPerim
61,getNucleusPerim
69,getNucleusPerim
70,getNucleusPerim
72,getNucleusPerim
94,getNucleusPerim
101,getNucleusPerim
110,getNucleusPerim
119,getNucleusPerim
135,getNucleusPerim
193,getNucleusPerim
263,getNucleusPerim
293,getNucleusPerim
303,getNucleusPerim
306,getNucleusPerim
313,getNucleusPerim
321,getNucleusPerim
328,getNucleusPerim
333,getNucleusPerim
340,getNucleusPerim
349,getNucleusPerim
373,getNucleusPerim
410,getNucleusPerim
411,getNucleusPerim
413,getNucleusPerim
420,getNucleusPerim
427,getNucleusPerim
445,getNucleusPerim
479,getNucleusPerim
483,getNucleusPerim
491,getNucleusPerim
492,getNucleusPerim
506,getNucleusPerim
520,getNucleusPerim
534,getNucleusPerim
573,getNucleusPerim
578,getNucleusPerim
583,getNucleusPerim
596,getNucleusPerim
607,getNucleusPerim
614,getNucleusPerim
615,getNucleusPerim
634,getNucleusPerim
636,getNucleusPerim
638,getNucleusPerim
684,getNucleusPerim
696,getNucleusPerim
703,getNucleusPerim
708,getNucleusPerim
710,getNucleusPerim
720,getNucleusPerim
726,getNucleusPerim
733,getNucleusPerim
752,getNucleusPerim
759,getNucleusPerim
788,getNucleusPerim
798,getNucleusPerim
813,getNucleusPerim
825,getNucleusPerim
860,getNucleusPerim
861,getNucleusPerim
873,getNucleusPerim
875,getNucleusPerim
882,getNucleusPerim
921,getNucleusPerim
922,getNucleusPerim
924,getNucleusPerim
925,getNucleusPerim
926,getNucleusPerim
952,getNucleusPerim
956,getNucleusPerim
960,getNucleusPerim
1004,getNucleusPerim
1030,getNucleusPerim
1031,getNucleusPerim
1048,getNucleusPerim
1053,getNucleusPerim
1068,getNucleusPerim
1072,getNucleusPerim
1079,getNucleusPerim
1108,getNucleusPerim
1114,getNucleusPerim
1120,getNucleusPerim
1128,getNucleusPerim
1142,getNucleusPerim
1144,getNucleusPerim
1156,getNucleusPerim
1158,getNucleusPerim
1165,getNucleusPerim
1168,getNucleusPerim
1183,getNucleusPerim
1209,getNucleusPerim
1219,getNucleusPerim
1220,getNucleusPerim
1221,getNucleusPerim
1230,getNucleusPerim
1237,getNucleusPerim
1246,getNucleusPerim
1262,getNucleusPerim
1273,getNucleusPerim
1308,getNucleusPerim
1314,getNucleusPerim
1317,getNucleusPerim
1434,getNucleusPerim
1442,getNucleusPerim
1494,getNucleusPerim
1498,getNucleusPerim
1502,getNucleusPerim
1510,getNucleusPerim
1535,getNucleusPerim
1538,getNucleusPerim
1577,getNucleusPerim
1587,getNucleusPerim
1598,getNucleusPerim
1602,getNucleusPerim
1606,getNucleusPerim
1616,getNucleusPerim
1627,getNucleusPerim
1628,getNucleusPerim
1636,getNucleusPerim
1645,getNucleusPerim
1654,getNucleusPerim
1665,getNucleusPerim
1691,getNucleusPerim
1694,getNucleusPerim
1703,getNucleusPerim
1710,getNucleusPerim
1711,getNucleusPerim
1718,getNucleusPerim
1726,getNucleusPerim
1736,getNucleusPerim
1755,getNucleusPerim
1776,getNucleusPerim
1802,getNucleusPerim
1807,getNucleusPerim
1813,getNucleusPerim
1820,getNucleusPerim
1829,getNucleusPerim
1852,getNucleusPerim
1888,getNucleusPerim
1889,getNucleusPerim
1890,getNucleusPerim
1892,getNucleusPerim
1896,getNucleusPerim
1907,getNucleusPerim
1919,getNucleusPerim
1926,getNucleusPerim
1931,getNucleusPerim
1953,getNucleusPerim
2020,getNucleusPerim
2023,getNucleusPerim
2027,getNucleusPerim
2029,getNucleusPerim
2033,getNucleusPerim
2044,getNucleusPerim
2048,getNucleusPerim
2054,getNucleusPerim
2055,getNucleusPerim
2082,getNucleusPerim
2093,getNucleusPerim
2106,getNucleusPerim
2124,getNucleusPerim
2152,getNucleusPerim
2174,getNucleusPerim
2178,getNucleusPerim
2183,getNucleusPerim
2188,getNucleusPerim
2263,getNucleusPerim
2265,getNucleusPerim
2278,getNucleusPerim
2348,getNucleusPerim
2368,getNucleusPerim
2376,getNucleusPerim
2405,getNucleusPerim
2413,getNucleusPerim
2,getNucleusRoundness
21,getNucleusRoundness
30,getNucleusRoundness
31,getNucleusRoundness
38,getNucleusRoundness
42,getNucleusRoundness
60,getNucleusRoundness
65,getNucleusRoundness
72,getNucleusRoundness
77,getNucleusRoundness
83,getNucleusRoundness
86,getNucleusRoundness
110,getNucleusRoundness
184,getNucleusRoundness
189,getNucleusRoundness
230,getNucleusRoundness
263,getNucleusRoundness
294,getNucleusRoundness
300,getNucleusRoundness
315,getNucleusRoundness
320,getNucleusRoundness
331,getNucleusRoundness
410,getNucleusRoundness
412,getNucleusRoundness
416,getNucleusRoundness
418,getNucleusRoundness
427,getNucleusRoundness
441,getNucleusRoundness
443,getNucleusRoundness
451,getNucleusRoundness
455,getNucleusRoundness
456,getNucleusRoundness
483,getNucleusRoundness
501,getNucleusRoundness
506,getNucleusRoundness
517,getNucleusRoundness
523,getNucleusRoundness
526,getNucleusRoundness
528,getNucleusRoundness
531,getNucleusRoundness
532,getNucleusRoundness
534,getNucleusRoundness
555,getNucleusRoundness
576,getNucleusRoundness
578,getNucleusRoundness
582,getNucleusRoundness
583,getNucleusRoundness
588,getNucleusRoundness
600,getNucleusRoundness
614,getNucleusRoundness
620,getNucleusRoundness
621,getNucleusRoundness
622,getNucleusRoundness
635,getNucleusRoundness
637,getNucleusRoundness
638,getNucleusRoundness
643,getNucleusRoundness
665,getNucleusRoundness
672,getNucleusRoundness
744,getNucleusRoundness
747,getNucleusRoundness
753,getNucleusRoundness
759,getNucleusRoundness
763,getNucleusRoundness
777,getNucleusRoundness
781,getNucleusRoundness
784,getNucleusRoundness
793,getNucleusRoundness
821,getNucleusRoundness
854,getNucleusRoundness
860,getNucleusRoundness
861,getNucleusRoundness
862,getNucleusRoundness
875,getNucleusRoundness
876,getNucleusRoundness
881,getNucleusRoundness
913,getNucleusRoundness
925,getNucleusRoundness
926,getNucleusRoundness
939,getNucleusRoundness
940,getNucleusRoundness
946,getNucleusRoundness
953,getNucleusRoundness
956,getNucleusRoundness
960,getNucleusRoundness
975,getNucleusRoundness
1000,getNucleusRoundness
1027,getNucleusRoundness
1049,getNucleusRoundness
1050,getNucleusRoundness
1051,getNucleusRoundness
1059,getNucleusRoundness
1083,getNucleusRoundness
1084,getNucleusRoundness
1097,getNucleusRoundness
1098,getNucleusRoundness
1114,getNucleusRoundness
1116,getNucleusRoundness
1120,getNucleusRoundness
1135,getNucleusRoundness
1167,getNucleusRoundness
1168,getNucleusRoundness
1170,getNucleusRoundness
1177,getNucleusRoundness
1179,getNucleusRoundness
1183,getNucleusRoundness
1207,getNucleusRoundness
1213,getNucleusRoundness
1241,getNucleusRoundness
1261,getNucleusRoundness
1264,getNucleusRoundness
1275,getNucleusRoundness
1299,getNucleusRoundness
1306,getNucleusRoundness
1308,getNucleusRoundness
1315,getNucleusRoundness
1317,getNucleusRoundness
1322,getNucleusRoundness
1328,getNucleusRoundness
1392,getNucleusRoundness
1423,getNucleusRoundness
1425,getNucleusRoundness
1435,getNucleusRoundness
1441,getNucleusRoundness
1447,getNucleusRoundness
1456,getNucleusRoundness
1466,getNucleusRoundness
1468,getNucleusRoundness
1471,getNucleusRoundness
1546,getNucleusRoundness
1554,getNucleusRoundness
1556,getNucleusRoundness
1567,getNucleusRoundness
1569,getNucleusRoundness
1577,getNucleusRoundness
1598,getNucleusRoundness
1605,getNucleusRoundness
1606,getNucleusRoundness
1614,getNucleusRoundness
1618,getNucleusRoundness
1645,getNucleusRoundness
1684,getNucleusRoundness
1700,getNucleusRoundness
1709,getNucleusRoundness
1735,getNucleusRoundness
1747,getNucleusRoundness
1799,getNucleusRoundness
1800,getNucleusRoundness
1801,getNucleusRoundness
1802,getNucleusRoundness
1818,getNucleusRoundness
1826,getNucleusRoundness
1827,getNucleusRoundness
1828,getNucleusRoundness
1829,getNucleusRoundness
1835,getNucleusRoundness
1836,getNucleusRoundness
1845,getNucleusRoundness
1865,getNucleusRoundness
1940,getNucleusRoundness
1944,getNucleusRoundness
2012,getNucleusRoundness
2031,getNucleusRoundness
2036,getNucleusRoundness
2043,getNucleusRoundness
2060,getNucleusRoundness
2062,getNucleusRoundness
2095,getNucleusRoundness
2109,getNucleusRoundness
2118,getNucleusRoundness
2129,getNucleusRoundness
2148,getNucleusRoundness
2151,getNucleusRoundness
2160,getNucleusRoundness
2161,getNucleusRoundness
2165,getNucleusRoundness
2174,getNucleusRoundness
2195,getNucleusRoundness
2201,getNucleusRoundness
2234,getNucleusRoundness
2250,getNucleusRoundness
2279,getNucleusRoundness
2282,getNucleusRoundness
2295,getNucleusRoundness
2297,getNucleusRoundness
2298,getNucleusRoundness
2360,getNucleusRoundness
2361,getNucleusRoundness
2376,getNucleusRoundness
2388,getNucleusRoundness
2389,getNucleusRoundness
2393,getNucleusRoundness
2406,getNucleusRoundness
2408,getNucleusRoundness
2413,getNucleusRoundness
21,getNucleusSolidity
31,getNucleusSolidity
38,getNucleusSolidity
42,getNucleusSolidity
60,getNucleusSolidity
65,getNucleusSolidity
72,getNucleusSolidity
77,getNucleusSolidity
83,getNucleusSolidity
88,getNucleusSolidity
92,getNucleusSolidity
110,getNucleusSolidity
114,getNucleusSolidity
120,getNucleusSolidity
150,getNucleusSolidity
172,getNucleusSolidity
184,getNucleusSolidity
189,getNucleusSolidity
230,getNucleusSolidity
233,getNucleusSolidity
263,getNucleusSolidity
294,getNucleusSolidity
300,getNucleusSolidity
302,getNucleusSolidity
305,getNucleusSolidity
315,getNucleusSolidity
320,getNucleusSolidity
331,getNucleusSolidity
333,getNucleusSolidity
349,getNucleusSolidity
354,getNucleusSolidity
375,getNucleusSolidity
376,getNucleusSolidity
388,getNucleusSolidity
401,getNucleusSolidity
410,getNucleusSolidity
414,getNucleusSolidity
418,getNucleusSolidity
420,getNucleusSolidity
427,getNucleusSolidity
438,getNucleusSolidity
448,getNucleusSolidity
451,getNucleusSolidity
455,getNucleusSolidity
456,getNucleusSolidity
474,getNucleusSolidity
496,getNucleusSolidity
501,getNucleusSolidity
506,getNucleusSolidity
512,getNucleusSolidity
517,getNucleusSolidity
523,getNucleusSolidity
526,getNucleusSolidity
528,getNucleusSolidity
531,getNucleusSolidity
532,getNucleusSolidity
534,getNucleusSolidity
551,getNucleusSolidity
556,getNucleusSolidity
572,getNucleusSolidity
576,getNucleusSolidity
578,getNucleusSolidity
580,getNucleusSolidity
582,getNucleusSolidity
588,getNucleusSolidity
600,getNucleusSolidity
614,getNucleusSolidity
619,getNucleusSolidity
620,getNucleusSolidity
621,getNucleusSolidity
635,getNucleusSolidity
637,getNucleusSolidity
638,getNucleusSolidity
643,getNucleusSolidity
665,getNucleusSolidity
668,getNucleusSolidity
672,getNucleusSolidity
675,getNucleusSolidity
697,getNucleusSolidity
709,getNucleusSolidity
713,getNucleusSolidity
718,getNucleusSolidity
720,getNucleusSolidity
726,getNucleusSolidity
738,getNucleusSolidity
744,getNucleusSolidity
753,getNucleusSolidity
759,getNucleusSolidity
761,getNucleusSolidity
763,getNucleusSolidity
777,getNucleusSolidity
781,getNucleusSolidity
784,getNucleusSolidity
788,getNucleusSolidity
792,getNucleusSolidity
793,getNucleusSolidity
821,getNucleusSolidity
837,getNucleusSolidity
854,getNucleusSolidity
859,getNucleusSolidity
861,getNucleusSolidity
862,getNucleusSolidity
864,getNucleusSolidity
867,getNucleusSolidity
873,getNucleusSolidity
875,getNucleusSolidity
881,getNucleusSolidity
887,getNucleusSolidity
899,getNucleusSolidity
921,getNucleusSolidity
922,getNucleusSolidity
923,getNucleusSolidity
924,getNucleusSolidity
925,getNucleusSolidity
926,getNucleusSolidity
927,getNucleusSolidity
938,getNucleusSolidity
939,getNucleusSolidity
940,getNucleusSolidity
941,getNucleusSolidity
942,getNucleusSolidity
945,getNucleusSolidity
946,getNucleusSolidity
947,getNucleusSolidity
950,getNucleusSolidity
953,getNucleusSolidity
956,getNucleusSolidity
960,getNucleusSolidity
963,getNucleusSolidity
975,getNucleusSolidity
990,getNucleusSolidity
1000,getNucleusSolidity
1004,getNucleusSolidity
1005,getNucleusSolidity
1027,getNucleusSolidity
1031,getNucleusSolidity
1033,getNucleusSolidity
1050,getNucleusSolidity
1051,getNucleusSolidity
1053,getNucleusSolidity
1054,getNucleusSolidity
1059,getNucleusSolidity
1083,getNucleusSolidity
1084,getNucleusSolidity
1098,getNucleusSolidity
1101,getNucleusSolidity
1111,getNucleusSolidity
1114,getNucleusSolidity
1116,getNucleusSolidity
1133,getNucleusSolidity
1135,getNucleusSolidity
1149,getNucleusSolidity
1153,getNucleusSolidity
1167,getNucleusSolidity
1168,getNucleusSolidity
1170,getNucleusSolidity
1177,getNucleusSolidity
1179,getNucleusSolidity
1181,getNucleusSolidity
1183,getNucleusSolidity
1185,getNucleusSolidity
1213,getNucleusSolidity
1219,getNucleusSolidity
1230,getNucleusSolidity
1237,getNucleusSolidity
1241,getNucleusSolidity
1261,getNucleusSolidity
1271,getNucleusSolidity
1275,getNucleusSolidity
1306,getNucleusSolidity
1308,getNucleusSolidity
1313,getNucleusSolidity
1315,getNucleusSolidity
1316,getNucleusSolidity
1317,getNucleusSolidity
1320,getNucleusSolidity
1322,getNucleusSolidity
1328,getNucleusSolidity
1392,getNucleusSolidity
1416,getNucleusSolidity
1423,getNucleusSolidity
1425,getNucleusSolidity
1435,getNucleusSolidity
1441,getNucleusSolidity
1451,getNucleusSolidity
1453,getNucleusSolidity
1456,getNucleusSolidity
1457,getNucleusSolidity
1461,getNucleusSolidity
1462,getNucleusSolidity
1466,getNucleusSolidity
1468,getNucleusSolidity
1470,getNucleusSolidity
1471,getNucleusSolidity
1490,getNucleusSolidity
1509,getNucleusSolidity
1538,getNucleusSolidity
1554,getNucleusSolidity
1556,getNucleusSolidity
1569,getNucleusSolidity
1577,getNucleusSolidity
1580,getNucleusSolidity
1583,getNucleusSolidity
1587,getNucleusSolidity
1590,getNucleusSolidity
1598,getNucleusSolidity
1601,getNucleusSolidity
1605,getNucleusSolidity
1614,getNucleusSolidity
1618,getNucleusSolidity
1627,getNucleusSolidity
1652,getNucleusSolidity
1672,getNucleusSolidity
1684,getNucleusSolidity
1692,getNucleusSolidity
1703,getNucleusSolidity
1704,getNucleusSolidity
1709,getNucleusSolidity
1726,getNucleusSolidity
1735,getNucleusSolidity
1744,getNucleusSolidity
1747,getNucleusSolidity
1755,getNucleusSolidity
1771,getNucleusSolidity
1799,getNucleusSolidity
1802,getNucleusSolidity
1811,getNucleusSolidity
1818,getNucleusSolidity
1823,getNucleusSolidity
1826,getNucleusSolidity
1827,getNucleusSolidity
1829,getNucleusSolidity
1830,getNucleusSolidity
1831,getNucleusSolidity
1835,getNucleusSolidity
1836,getNucleusSolidity
1845,getNucleusSolidity
1852,getNucleusSolidity
1857,getNucleusSolidity
1865,getNucleusSolidity
1874,getNucleusSolidity
1882,getNucleusSolidity
1888,getNucleusSolidity
1890,getNucleusSolidity
1915,getNucleusSolidity
1940,getNucleusSolidity
1944,getNucleusSolidity
1970,getNucleusSolidity
2012,getNucleusSolidity
2029,getNucleusSolidity
2031,getNucleusSolidity
2034,getNucleusSolidity
2036,getNucleusSolidity
2039,getNucleusSolidity
2043,getNucleusSolidity
2055,getNucleusSolidity
2062,getNucleusSolidity
2082,getNucleusSolidity
2095,getNucleusSolidity
2109,getNucleusSolidity
2115,getNucleusSolidity
2118,getNucleusSolidity
2129,getNucleusSolidity
2148,getNucleusSolidity
2150,getNucleusSolidity
2160,getNucleusSolidity
2163,getNucleusSolidity
2165,getNucleusSolidity
2170,getNucleusSolidity
2174,getNucleusSolidity
2195,getNucleusSolidity
2201,getNucleusSolidity
2209,getNucleusSolidity
2234,getNucleusSolidity
2265,getNucleusSolidity
2290,getNucleusSolidity
2292,getNucleusSolidity
2295,getNucleusSolidity
2298,getNucleusSolidity
2345,getNucleusSolidity
2360,getNucleusSolidity
2361,getNucleusSolidity
2393,getNucleusSolidity
2404,getNucleusSolidity
2405,getNucleusSolidity
2406,getNucleusSolidity
2408,getNucleusSolidity
2409,getNucleusSolidity
2411,getNucleusSolidity
2413,getNucleusSolidity
